"Name","City","Country","IATA","Latitude","Longitude"
5740,Seal Bay Seaplane Base,Seal Bay,United States,SYB,58.166667,-152.5
5741,San Juan - Uganik Seaplane Base,San Juan,United States,WSJ,57.730278,-153.320556
5742,West Point Village Seaplane Base,West Point,United States,KWP,57.77,-153.548889
5743,Zachar Bay Seaplane Base,Zachar Bay,United States,KZB,57.55,-153.75
5744,Ambler Airport,Ambler,United States,ABL,67.1063,-157.856989
5745,Buckland Airport,Buckland,United States,BKC,65.9815979004,-161.149002075
5746,Bob Baker Memorial Airport,Kiana,United States,IAN,66.9759979248,-160.43699646
5747,Kobuk Airport,Kobuk,United States,OBU,66.9123001099,-156.897003174
5748,Robert (Bob) Curtis Memorial Airport,Noorvik,United States,ORV,66.81790161,-161.0189972
5749,Selawik Airport,Selawik,United States,WLK,66.60009766,-159.9859924
5750,Brevig Mission Airport,Brevig Mission,United States,KTS,65.3312988281,-166.466003418
5751,Elim Airport,Elim,United States,ELI,64.61470032,-162.2720032
5752,Golovin Airport,Golovin,United States,GLV,64.5504989624,-163.007003784
5753,Teller Airport,Teller,United States,TLA,65.2404022217,-166.339004517
5754,Wales Airport,Wales,United States,WAA,65.622593,-168.095
5755,White Mountain Airport,White Mountain,United States,WMO,64.689201355,-163.412994385
5756,Council Airport,Council,United States,CIL,64.897778,-163.703333
5757,Koyuk Alfred Adams Airport,Koyuk,United States,KKA,64.9394989014,-161.154006958
5758,St Michael Airport,St. Michael,United States,SMK,63.49010086,-162.1100006
5759,Shaktoolik Airport,Shaktoolik,United States,SKK,64.37110138,-161.223999
5760,Stebbins Airport,Stebbins,United States,WBB,63.515833,-162.278056
5761,Tin City Long Range Radar Station Airport,Tin City,United States,TNC,65.56310272,-167.9219971
5762,Atka Airport,Atka,United States,AKB,52.22029877,-174.2059937
5763,Nikolski Air Station,Nikolski,United States,IKO,52.94160079956055,-168.8489990234375
5764,Icy Bay Airport,Icy Bay,United States,ICY,59.968889,-141.661667
5765,Yakataga Airport,Yakataga,United States,CYT,60.080974,-142.494541
5766,Alakanuk Airport,Alakanuk,United States,AUK,62.6800422668,-164.659927368
5767,Sheldon Point Airport,Nunam Iqua,United States,SXP,62.520556,-164.847778
5768,Kipnuk Airport,Kipnuk,United States,KPN,59.9329986572,-164.031005859
5769,False Pass Airport,False Pass,United States,KFP,54.8474006652832,-163.41000366210938
5770,Nelson Lagoon Airport,Nelson Lagoon,United States,NLG,56.007499694824,-161.16000366211
5771,Port Moller Airport,Cold Bay,United States,PML,56.0060005188,-160.561004639
5772,Klawock Airport,Klawock,United States,KLW,55.5792007446,-133.076004028
5773,Quinhagak Airport,Quinhagak,United States,KWN,59.7551,-161.845
5774,Kotlik Airport,Kotlik,United States,KOT,63.0306015015,-163.533004761
5775,Koyukuk Airport,Koyukuk,United States,KYU,64.8760986328,-157.727005005
5776,Scammon Bay Airport,Scammon Bay,United States,SCM,61.845298767100005,-165.570999146
5777,Nondalton Airport,Nondalton,United States,NNL,59.980201721191,-154.8390045166
5778,Pedro Bay Airport,Pedro Bay,United States,PDB,59.782222,-154.1325
5779,Nunapitchuk Airport,Nunapitchuk,United States,NUP,60.905833,-162.439167
5780,Kongiganak Airport,Kongiganak,United States,KKH,59.9608001709,-162.880996704
5781,Nikolai Airport,Nikolai,United States,NIB,63.0186,-154.358002
5782,Takotna Airport,Takotna,United States,TCT,62.971944,-156.082778
5783,Pilot Station Airport,Pilot Station,United States,PQS,61.934444,-162.899444
5784,Akiak Airport,Akiak,United States,AKI,60.9029006958,-161.231002808
5785,Tuluksak Airport,Tuluksak,United States,TLT,61.096944,-160.969444
5786,Grayling Airport,Grayling,United States,KGX,62.894444,-160.065
5787,Wainwright Airport,Wainwright,United States,AIN,70.6380004883,-159.994995117
5788,Zapala Airport,ZAPALA,Argentina,APZ,-38.975498,-70.113602
5789,Rincon De Los Sauces Airport,Rincon de los Sauces,Argentina,RDS,-37.3905982971,-68.9041976929
5793,Tte. Julio Gallardo Airport,Puerto Natales,Chile,PNT,-51.67150115966797,-72.52839660644531
5796,Sierra Grande Airport,Sierra Grande,Argentina,SGV,-41.5917015076,-65.33940124509999
5797,Cabo F.A.A. H. R. Bordón Airport,Ingeniero Jacobacci,Argentina,IGB,-41.3208999634,-69.5748977661
5800,Chenega Bay Airport,Chenega,United States,NCN,60.0773010254,-147.992004395
5801,Chisana Airport,Chisana,United States,CZN,62.071111,-142.048333
5802,Tok Junction Airport,Tok,United States,TKJ,63.32949829,-142.9539948
5803,Circle City /New/ Airport,Circle,United States,IRC,65.830498,-144.076008
5804,Coffman Cove Seaplane Base,Coffman Cove,United States,KCC,56.014722,-132.833889
5805,Crooked Creek Airport,Crooked Creek,United States,CKD,61.867778,-158.135
5806,Red Devil Airport,Red Devil,United States,RDV,61.788056,-157.350278
5807,Sleetmute Airport,Sleetmute,United States,SLQ,61.7005004883,-157.166000366
5808,Stony River 2 Airport,Stony River,United States,SRV,61.7875,-156.591111
5810,Kake Seaplane Base,Kake,United States,KAE,56.973056,-133.945556
5812,Minchumina Airport,Lake Minchumina,United States,LMA,63.886002,-152.302002
5813,Manley Hot Springs Airport,Manley Hot Springs,United States,MLY,64.99759674069999,-150.643997192
5815,Tatitlek Airport,Tatitlek,United States,TEK,60.8725,-146.691111
5816,Ketchikan harbor Seaplane Base,Ketchikan,United States,WFB,55.344444,-131.663333
5818,Natuashish Airport,Natuashish,Canada,YNP,55.913898,-61.184399
5819,Postville Airport,Postville,Canada,YSO,54.9105,-59.78507
5820,Kangiqsujuaq (Wakeham Bay) Airport,Kangiqsujuaq,Canada,YWB,61.5886001587,-71.929397583
5821,Alma Airport,Alma,Canada,YTF,48.50889968869999,-71.64189910889999
5822,Havre St Pierre Airport,Havre-Saint-Pierre,Canada,YGV,50.28189849853516,-63.61140060424805
5823,Rimouski Airport,Rimouski,Canada,YXK,48.47809982299805,-68.49690246582031
5826,Tadoule Lake Airport,Tadoule Lake,Canada,XTL,58.7061,-98.512199
5827,Lac Brochet Airport,Lac Brochet,Canada,XLB,58.6175003052,-101.46900177
5828,South Indian Lake Airport,South Indian Lake,Canada,XSI,56.7928009033,-98.9072036743
5829,Brochet Airport,Brochet,Canada,YBT,57.8894,-101.679001
5830,Little Grand Rapids Airport,Little Grand Rapids,Canada,ZGR,52.04560089111328,-95.4657974243164
5831,Cross Lake (Charlie Sinclair Memorial) Airport,Cross Lake,Canada,YCR,54.610599517822266,-97.76080322265624
5832,Red Sucker Lake Airport,Red Sucker Lake,Canada,YRS,54.16719818115234,-93.55719757080078
5833,Rainbow Lake Airport,Rainbow Lake,Canada,YOP,58.49140167236328,-119.40799713134766
5834,Bonnyville Airport,Bonnyville,Canada,YBY,54.304199,-110.744003
5835,Nanaimo Harbour Water Airport,Nanaimo,Canada,ZNA,49.1833000183,-123.949996948
5836,Ganges Seaplane Base,Ganges,Canada,YGG,48.8545,-123.4969
5838,Qualicum Beach Airport,Qualicum Beach,Canada,XQU,49.337222,-124.393889
5840,Boundary Bay Airport,Boundary Bay,Canada,YDT,49.0742,-123.012001
5841,Langley Airport,Langley Township,Canada,YLY,49.10079956049999,-122.630996704
5843,Sechelt Aerodrome,Sechelt-Gibsons,Canada,YHS,49.460556,-123.718611
5844,Wekweètì Airport,Wekweeti,Canada,YFJ,64.190804,-114.077002
5849,Palo Verde Airport,San Bruno,Mexico,PVP,27.093056,-112.098889
5852,Caye Chapel Airport,Caye Chapel,Belize,CYC,17.683611,-88.045
5853,Big Creek Airport,Big Creek,Belize,BGK,16.516667,-88.416667
5854,Dangriga Airport,Dangriga,Belize,DGA,16.966667,-88.216667
5855,Placencia Airport,Placencia,Belize,PLJ,16.536944,-88.361667
5856,Sartaneja Airport,Sarteneja,Belize,SJX,18.355556,-88.130833
5858,Corn Island,Corn Island,Nicaragua,RNI,12.1628999710083,-83.06379699707031
5859,San Pedro Airport,Bonanza,Nicaragua,BZA,13.949999809265137,-84.5999984741211
5860,Rosita Airport,Rosita,Nicaragua,RFS,13.889699935913086,-84.40889739990234
5861,Siuna,Siuna,Nicaragua,SIU,13.727222442626951,-84.77777862548828
5862,Waspam Airport,Waspam,Nicaragua,WSP,14.7391996383667,-83.96939849853516
5863,San Carlos,San Carlos,Nicaragua,NCR,11.133399963378906,-84.7699966430664
5864,Playa Samara/Carrillo Airport,Carrillo,Costa Rica,PLD,9.8705101013184,-85.481399536133
5868,Constanza - Expedición 14 de Junio National Airport,Constanza,Dominican Republic,COZ,18.907499313354,-70.721900939941
5869,Negril Airport,Negril,Jamaica,NEG,18.34280014038086,-78.33209991455078
5874,José Aponte de la Torre Airport,Ceiba,Puerto Rico,NRR,18.245300293,-65.6434020996
5876,Charlotte Amalie Harbor Seaplane Base,Charlotte Amalie,Virgin Islands,SPB,18.338600158691406,-64.9406967163086
5877,Christiansted Harbor Seaplane Base,Christiansted,Virgin Islands,SSB,17.747222,-64.705
5878,D. Casimiro Szlapelis Airport,Alto Rio Senguer,Argentina,ARR,-45.013599,-70.812202
5879,Jose De San Martin Airport,Jose de San Martin,Argentina,JSM,-44.0485992432,-70.4589004517
5880,Uyuni Airport,Uyuni,Bolivia,UYU,-20.4463005066,-66.8483963013
5884,Rurenabaque Airport,Rerrenabaque,Bolivia,RBQ,-14.4279003143,-67.4968032837
5887,Abaiang Airport,Abaiang Atoll,Kiribati,ABF,1.798609972000122,173.04100036621094
5889,St. Louis Downtown Airport,East St. Louis,United States,CPS,38.5707244,-90.1562211
5892,Albina Airport,Albina,Suriname,ABN,5.512720108032227,-54.05009841918945
5897,Drietabbetje Airport,Drietabbetje,Suriname,DRJ,4.111359,-54.672766
5901,Moengo Airstrip,Moengo,Suriname,MOJ,5.6076,-54.4003
5902,Nieuw Nickerie Airport,Nieuw Nickerie,Suriname,ICK,5.955560207366943,-57.039398193359375
5903,Vincent Fayks Airport,Paloemeu,Suriname,OEM,3.3452799320220947,-55.442501068115234
5906,Stoelmanseiland Airport,Stoelmans Eiland,Suriname,SMZ,4.349999904632568,-54.41666793823242
5907,Totness Airport,Totness,Suriname,TOT,5.865829944610596,-56.32749938964844
5908,Wageningen Airstrip,Wageningen,Suriname,AGI,5.841128,-56.673328
5909,Kaieteur International Airport,Kaieteur Falls,Guyana,KIA,5.163333,-59.483333
5913,Orinduik Airport,Orinduik,Guyana,ORJ,4.725269794464111,-60.03499984741211
5914,Annai Airport,Annai,Guyana,NAI,3.959439992904663,-59.12419891357422
5916,Imbaimadai Airport,Imbaimadai,Guyana,IMB,5.708109855651856,-60.2942008972168
5917,Kamarang Airport,Kamarang,Guyana,KAR,5.865340232849121,-60.614200592041016
5918,Mabaruma Airport,Mabaruma,Guyana,USI,8.199999809265137,-59.78329849243164
5919,Mahdia Airport,Mahdia,Guyana,MHA,5.277490139007568,-59.151100158691406
5920,Dr Augusto Roberto Fuster International Airport,Pedro Juan Caballero,Paraguay,PJC,-22.63999938964844,-55.83000183105469
5921,Alcides Fernández Airport,Acandi,Colombia,ACD,8.51667,-77.3
5922,Los Colonizadores Airport,Saravena,Colombia,RVE,6.951868,-71.857179
5923,La Chorrera Airport,La Chorrera,Colombia,LCR,-0.733333,-73.016667
5924,Batagay Airport,Batagay,Russia,BQJ,67.648002624512,134.69500732422
5926,Villa Garzón Airport,Villa Garzon,Colombia,VGZ,0.978767,-76.6056
5927,El Bagre Airport,El Bagre,Colombia,EBG,7.59647,-74.8089
5928,Juan H White Airport,Caucasia,Colombia,CAQ,7.96847,-75.1985
5929,Mandinga Airport,Condoto,Colombia,COG,5.08333,-76.7
5930,Golfo de Morrosquillo Airport,Tolu,Colombia,TLU,9.50945,-75.5854
5931,Cabo Frio Airport,Cabo Frio,Brazil,CFB,-22.921699523900003,-42.0742988586
5934,Presidente João Batista Figueiredo Airport,Sinop,Brazil,OPS,-11.885000228881836,-55.58610916137695
5935,Gurupi Airport,Gurupi,Brazil,GRP,-11.73960018157959,-49.13219833374024
5936,Santana do Araguaia Airport,Santana do Araguaia,Brazil,CMP,-9.31997013092041,-50.32849884033203
5937,Breves Airport,Breves,Brazil,BVS,-1.6365300416946411,-50.44359970092773
5938,Soure Airport,Soure,Brazil,SFK,-0.6994310021400452,-48.52099990844727
5939,Parintins Airport,Parintins,Brazil,PIN,-2.6730198860168457,-56.77719879150391
5940,Barreiras Airport,Barreiras,Brazil,BRA,-12.078900337219238,-45.00899887084961
5941,Santa Terezinha Airport,Santa Terezinha,Brazil,STZ,-10.4647216796875,-50.51861190795898
5942,Minaçu Airport,Minacu,Brazil,MQH,-13.5491,-48.195301
5943,Araguaína Airport,Araguaina,Brazil,AUX,-7.22787,-48.240501
5944,Novo Aripuanã Airport,Novo Aripuana,Brazil,NVP,-5.118030071258545,-60.36489868164063
5946,Tenente Lund Pressoto Airport,Franca,Brazil,FRC,-20.592199,-47.3829
5947,Dourados Airport,Dourados,Brazil,DOU,-22.2019,-54.926601
5948,Lábrea Airport,Labrea,Brazil,LBR,-7.278969764709473,-64.76950073242188
5949,Maestro Marinho Franco Airport,Rondonopolis,Brazil,ROO,-16.586,-54.7248
5950,Tancredo Thomas de Faria Airport,Guarapuava,Brazil,GPB,-25.3875007629,-51.520198822
5951,Santa Terezinha Airport,Joacaba,Brazil,JCB,-27.1714000702,-51.5532989502
5961,General Leite de Castro Airport,Rio Verde,Brazil,RVD,-17.8347225189209,-50.95611190795898
5962,Romeu Zema Airport,Araxa,Brazil,AAX,-19.563199996948,-46.960399627686
5963,Maués Airport,Maues,Brazil,MBZ,-3.37217,-57.7248
5964,Borba Airport,Borba,Brazil,RBB,-4.4063401222229,-59.60240173339844
5965,Coari Airport,Coari,Brazil,CIZ,-4.134059906005859,-63.132598876953125
5966,Barcelos Airport,Barcelos,Brazil,BAZ,-0.981292,-62.919601
5973,Diamantino Airport,Diamantino,Brazil,DMT,-14.37689971923828,-56.40039825439453
5974,Guanambi Airport,Guanambi,Brazil,GNM,-14.208200454711914,-42.74610137939453
5975,Tsletsi Airport,Djelfa,Algeria,QDJ,34.6657,3.351
5976,Nzagi Airport,Nzagi,Angola,NZA,-7.716939926149999,21.358200073200003
5978,Lucapa Airport,Lucapa,Angola,LBZ,-8.445727348330001,20.7320861816
5979,Capanda Airport,Kapanda,Angola,KNP,-9.76937007904,15.4553194046
5980,Am Timan Airport,Am Timan,Chad,AMC,11.0340003967,20.2740001678
5981,Shark El Oweinat International Airport,Sharq Al-Owainat,Egypt,GSQ,22.5856990814209,28.71660041809082
5982,Eastern WV Regional Airport/Shepherd Field,Martinsburg,United States,MRB,39.40190125,-77.98459625
5983,Awassa Airport,Awasa,Ethiopia,AWA,7.066999912261963,38.5
5984,Wilwal International Airport,Jijiga,Ethiopia,JIJ,9.3325,42.9121
5985,Mekane Selam Airport,Mekane Selam,Ethiopia,MKS,10.7254,38.7415
5986,Debra Marcos Airport,Debre Marqos,Ethiopia,DBM,10.350000381469728,37.71699905395508
5987,Debre Tabor Airport,Debre Tabor,Ethiopia,DBT,11.967000007629396,38.0
5988,Harar Meda Airport,Debre Zeyit,Ethiopia,QHR,8.7163,39.0059
5989,Robe Airport,Goba,Ethiopia,GOB,7.1160634,40.0463033
5990,Mayumba Airport,Mayumba,Gabon,MYB,-3.4584197998046875,10.674076080322266
5991,Mara Serena Lodge Airstrip,Masai Mara,Kenya,MRE,-1.406111,35.008057
5993,Mulika Lodge Airport,Meru National Park,Kenya,JJM,0.165083006024,38.1951408386
5994,Rumbek Airport,Rumbek,Sudan,RBX,6.82499980927,29.6690006256
5996,Cape Palmas Airport,Greenville,Liberia,CPA,4.3790202140808105,-7.696949958801269
5997,Ambatomainty Airport,Ambatomainty,Madagascar,AMY,-17.1667,47.1833
6002,Bazaruto Island Airport,Bazaruto Island,Mozambique,BZB,-21.542778,35.473056
6003,Benguera Island Airport,Benguera Island,Mozambique,BCW,-21.849167,35.436944
6004,Inhaca Airport,Inhaca,Mozambique,IHC,-25.9971446991,32.9293518066
6005,Indigo Bay Lodge Airport,Indigo Bay Lodge,Mozambique,IBL,-21.707222,35.452222
6009,Ouro Sogui Airport,Matam,Senegal,MAX,15.593600273132324,-13.322799682617188
6010,Bird Island Airport,Bird Island,Seychelles,BDI,-3.72472,55.205299
6013,Wadi Halfa Airport,Wadi Halfa,Sudan,WHF,21.802698135375977,31.521577835083008
6014,Enfidha - Hammamet International Airport,Enfidha,Tunisia,NBE,36.075833,10.438611
6020,Hatay Airport,Hatay,Turkey,HTY,36.36277771,36.282222747800006
6023,Raivavae Airport,Raivavae,French Polynesia,RVV,-23.8852005005,-147.662002563
6024,Foshan Shadi Airport,Foshan,China,FUO,23.0832996368,113.069999695
6025,Huizhou Airport,Huizhou,China,HUZ,23.0499992371,114.599998474
6026,Lleida-Alguaire Airport,Lleida,Spain,ILD,41.728185,0.535023
6031,Bildudalur Airport,Bildudalur,Iceland,BIU,65.64129638671875,-23.546199798583984
6032,Gjögur Airport,Gjogur,Iceland,GJR,65.99530029296875,-21.32690048217773
6033,Sauðárkrókur Airport,Saudarkrokur,Iceland,SAK,65.73169708249999,-19.5727996826
6035,Inishmaan Aerodrome,Inishmaan,Ireland,IIA,53.09299850463867,-9.568059921264648
6037,Ulgii Mongolei Airport,Olgii,Mongolia,ULG,48.9933013916,89.9225006104
6039,Qurghonteppa International Airport,Kurgan Tyube,Tajikistan,KQT,37.86640167236328,68.86470031738281
6040,Vologda Airport,Vologda,Russia,VGD,59.282501220703125,39.94440078735352
6042,Olenyok Airport,Olenyok,Russia,ONK,68.514999,112.480003
6043,Saskylakh Airport,Saskylakh,Russia,SYS,71.92790222168,114.08000183105
6045,Burevestnik Airport,Iturup Island,Russia,BVV,44.92,147.621667
6046,Okha Airport,Okha,Russia,OHH,53.583333,142.933333
6047,Leshukonskoye Airport,Arkhangelsk,Russia,LDG,64.8960037231,45.7229995728
6055,Huesca/Pirineos Airport,Huesca,Spain,HSK,42.0760993958,-0.316666990519
6056,Ciudad Real Central Airport,Ciudad Real,Spain,CQM,38.8563888889,-3.97
6057,Al Najaf International Airport,Najaf,Iraq,NJF,31.989853,44.404317
6059,Colonsay Airstrip,Colonsay,United Kingdom,CSA,56.0574989319,-6.243060112
6060,Coll Airport,Coll,United Kingdom,COL,56.633333,-6.557222
6061,Rock Hill - York County Airport,Rock Hill,United States,RKH,34.9878006,-81.05719757
6062,Allegheny County Airport,Pittsburgh,United States,AGC,40.354400634765625,-79.9301986694336
6063,Cecil Airport,Jacksonville,United States,VQQ,30.2187004089,-81.876701355
6064,Fulton County Airport Brown Field,Atlanta,United States,FTY,33.7790985107,-84.5214004517
6066,Tarin Kowt Airport,Tarin Kowt,Afghanistan,TII,32.604198455799995,65.8657989502
6067,Zaranj Airport,Zaranj,Afghanistan,ZAJ,30.972222,61.865833
6068,Chakcharan Airport,Chaghcharan,Afghanistan,CCN,34.53300094604492,65.26699829101562
6070,Fuyang Xiguan Airport,Fuyang,China,FUG,32.882157,115.734364
6071,Longyan Guanzhishan Airport,Longyan,China,LCX,25.6746997833,116.747001648
6072,Baoshan Yunduan Airport,Baoshan,China,BSD,25.053301,99.168297
6073,Xingyi Airport,Xingyi,China,ACX,25.0863888889,104.959444444
6075,Liping Airport,Liping,China,HZH,26.32217,109.1499
6078,The Ohio State University Airport - Don Scott Field,Columbus,United States,OSU,40.0798,-83.072998
6079,Addison Airport,Addison,United States,ADS,32.9686012268,-96.8364028931
6080,Destin Executive Airport,Destin,United States,DSI,30.40010071,-86.47149658
6082,Kherson International Airport,Kherson,Ukraine,KHE,46.6758,32.506401
6083,Ryan's Creek Aerodrome,Stewart Island,New Zealand,SZS,-46.8997,168.100998
6085,Zhijiang Airport,Zhijiang,China,HJJ,27.4411111111,109.7
6087,Yarmouth Airport,Yarmouth,Canada,YQI,43.82690048217773,-66.08809661865234
6088,Kinston Regional Jetport At Stallings Field,Kinston,United States,ISO,35.331401825,-77.60880279540001
6089,First Flight Airport,Kill Devil Hills,United States,FFA,36.0181999207,-75.67130279540001
6093,Lintsang Airfield,Lincang,China,LNJ,23.7381000519,100.025001526
6094,Wenshan Airport,Wenshan,China,WNH,23.375833,104.243056
6098,Carajás Airport,Parauapebas,Brazil,CKS,-6.11527776718,-50.0013885498
6101,Latur Airport,Latur,India,LTU,18.411944,76.465
6102,Tarempa Airport,Anambas Islands,Indonesia,MWK,3.3481199741363525,106.25800323486328
6112,Persian Gulf International Airport,Khalije Fars,Iran,PGU,27.379601,52.737701
6113,Yasouj Airport,Yasuj,Iran,YES,30.700500488281,51.545101165771
6114,Mosul International Airport,Mosul,Iraq,OSM,36.305801,43.1474
6115,Tajima Airport,Toyooka,Japan,TJH,35.51279830932617,134.78700256347656
6116,Amakusa Airport,Amakusa,Japan,AXJ,32.482498,130.158997
6117,Kikai Airport,Kikai,Japan,KKX,28.3213005066,129.927993774
6118,Aguni Airport,Aguni,Japan,AGJ,26.5925006866,127.240997314
6120,Haeju Airport,Haeju,North Korea,HAE,38.00543,125.77863
6121,Layang Layang Airport,Layang Layang Atoll,Malaysia,LAC,7.372222,113.841667
6122,Donoi Airport,Uliastai,Mongolia,ULZ,47.7093,96.5258
6123,Bulgan Airport,Bulgan,Mongolia,UGA,48.85499954223633,103.47599792480467
6124,Ulaangom Airport,Ulaangom,Mongolia,ULO,50.066588,91.938273
6126,Lubang Airport,Lubang,Philippines,LBX,13.85540008544922,120.1050033569336
6127,Bentota Airport,Bentota,Sri Lanka,BJT,6.416667,79.983333
6128,Dickwella Airport,Dickwella,Sri Lanka,DIW,5.966667,80.683333
6129,Kulob Airport,Kulyab,Tajikistan,TJU,37.98809814453125,69.80500030517578
6130,Chi Mei Airport,Cimei,Taiwan,CMJ,23.2131004333,119.417999268
6131,Daşoguz Airport,Dasoguz,Turkmenistan,TAZ,41.761101,59.826698
6132,Barrow Island Airport,Barrow Island,Australia,BWB,-20.86440086364746,115.40599822998048
6133,Morawa Airport,Morawa,Australia,MWB,-29.211,116.009
6134,Exmouth Airport,Exmouth,Australia,EXM,-21.933,114.128
6135,Derby Airport,Derby,Australia,DRB,-17.3700008392334,123.66100311279295
6136,Walgett Airport,Walgett,Australia,WGE,-30.03280067443848,148.12600708007812
6137,Bathurst Island Airport,Bathurst Island,Australia,BRT,-11.769200325012209,130.6199951171875
6138,Dunk Island Airport,Dunk Island,Australia,DKI,-17.9416999817,146.13999939
6139,Lizard Island Airport,Lizard Island,Australia,LZR,-14.673273,145.454571
6140,Hamilton Airport,Hamilton,Australia,HLT,-37.64889907836914,142.06500244140625
6141,Halls Creek Airport,Halls Creek,Australia,HCQ,-18.23390007019043,127.66999816894533
6142,Fitzroy Crossing Airport,Fitzroy Crossing,Australia,FIZ,-18.181900024414062,125.55899810791016
6143,Ravensthorpe Airport,Ravensthorpe,Australia,RVT,-33.7971992493,120.208000183
6145,Provo Municipal Airport,Provo,United States,PVU,40.219200134277,-111.72299957275
6146,Steamboat Springs Bob Adams Field,Steamboat Springs,United States,SBS,40.5163002,-106.8659973
6147,Delta Municipal Airport,Delta,United States,DTA,39.3805999756,-112.508003235
6149,Carbon County Regional/Buck Davis Field,Price,United States,PUC,39.61389923,-110.7509995
6150,Los Alamos Airport,Los Alamos,United States,LAM,35.8797988892,-106.268997192
6151,Borrego Valley Airport,Borrego Springs,United States,BXS,33.2590278,-116.3209722
6152,Lake Havasu City Airport,Lake Havasu City,United States,HII,34.571098,-114.358002
6153,Winslow Lindbergh Regional Airport,Winslow,United States,INW,35.021900177,-110.722999573
6154,Douglas Municipal Airport,Douglas,United States,DGL,31.3425998688,-109.505996704
6155,Marakei Airport,Marakei,Kiribati,MZK,2.058609962463379,173.27099609375
6156,Abemama Atoll Airport,Abemama,Kiribati,AEA,0.4908330142498016,173.82899475097656
6157,Buariki Airport,Buariki,Kiribati,AAK,0.1852779984474182,173.63699340820312
6158,Kuria Airport,Kuria,Kiribati,KUC,0.2186110019683838,173.44200134277344
6159,Arorae Island Airport,Arorae,Kiribati,AIS,-2.61611008644104,176.80299377441406
6160,Tamana Island Airport,Tamana,Kiribati,TMN,-2.485830068588257,175.97000122070312
6161,Beru Airport,Beru Island,Kiribati,BEZ,-1.3547199964523315,176.0070037841797
6162,Nikunau Airport,Nikunau,Kiribati,NIG,-1.31444001198,176.410003662
6163,Butaritari Atoll Airport,Butaritari,Kiribati,BBG,3.08583,172.811005
6164,Makin Island Airport,Makin,Kiribati,MTK,3.3744399547576904,172.99200439453125
6165,Maiana Airport,Maiana,Kiribati,MNK,1.0036100149154663,173.031005859375
6166,Nonouti Airport,Nonouti,Kiribati,NON,-0.6397219896316528,174.42799377441406
6167,Tabiteuea South Airport,Tabiteuea,Kiribati,TSU,-1.4744399785995483,175.06399536132812
6168,Bosset Airport,Bosset,Papua New Guinea,BOT,-7.240833,141.092333
6169,Ine Airport,Ine,Marshall Islands,IMI,7.016667,171.483333
6170,Tinak Airport,Tinak,Marshall Islands,TIC,7.133333,171.916667
6172,Elenak Airport,Elenak,Marshall Islands,EAL,9.083333,167.333333
6173,Lae Airport,Lae,Marshall Islands,LML,8.921667,166.265556
6174,Airok Airport,Airok,Marshall Islands,AIC,7.1,171.233333
6175,Enejit Airport,Enejit,Marshall Islands,EJT,6.040278,171.984444
6176,Whitianga Airport,Whitianga,New Zealand,WTZ,-36.83169937133789,175.6790008544922
6177,Takaka Airport,Takaka,New Zealand,KTF,-40.81330108642578,172.77499389648438
6180,Asau Airport,Savai\'i,Samoa,AAU,-13.505,-172.627778
6181,Afutara Aerodrome,Afutara,Solomon Islands,AFT,-9.19138888889,160.948611111
6182,Ulawa Airport,Ulawa,Solomon Islands,RNA,-9.86054358262,161.979546547
6183,Choiseul Bay Airport,Choiseul Bay,Solomon Islands,CHY,-6.711944,156.396111
6184,Santa Ana Airport,Santa Ana,Solomon Islands,NNB,-10.847994,162.454108
6185,Yandina Airport,Yandina,Solomon Islands,XYA,-9.092816,159.21841
6186,Batuna Aerodrome,Batuna,Solomon Islands,BPF,-8.56202777778,158.119305556
6187,Bartow Municipal Airport,Bartow,United States,BOW,27.9433994293,-81.78340148930002
6193,Fitiuta Airport,Fiti\'uta,American Samoa,FTI,-14.2172,-169.425003
6194,Ofu Airport,Ofu,American Samoa,OFU,-14.184444,-169.67
6195,Livermore Municipal Airport,Livermore,United States,LVK,37.6934013367,-121.819999695
6196,Mariposa Yosemite Airport,Mariposa,United States,RMY,37.5108985901,-120.040000916
6197,Grootfontein Airport,Grootfontein,Namibia,GFY,-19.60219955444336,18.122699737548828
6198,Rundu Airport,Rundu,Namibia,NDU,-17.956499099731,19.719400405884
6199,Beppu Airport,Beppu,Japan,BPU,33.3,131.5333
6210,Jacqueline Cochran Regional Airport,Palm Springs,United States,TRM,33.62670135498,-116.16000366211
6211,Santa Monica Municipal Airport,Santa Monica,United States,SMO,34.015800476100004,-118.450996399
6212,Bermuda Dunes Airport,Palm Springs,United States,UDD,33.748401641846,-116.27500152588
6213,Scottsdale Airport,Scottsdale,United States,SCF,33.622898101807,-111.91100311279
6214,Olympia Regional Airport,Olympia,United States,OLM,46.9693985,-122.9029999
6216,Garfield County Regional Airport,Rifle,United States,RIL,39.526299,-107.726997
6217,Shively Field,SARATOGA,United States,SAA,41.444901,-106.823997
6218,DeKalb Peachtree Airport,Atlanta,United States,PDK,33.8755989075,-84.3020019531
6219,Monroe County Airport,Bloomington,United States,BMG,39.14599990844727,-86.61669921875
6220,Witham Field,Stuart,United States,SUA,27.18169975,-80.22109985
6221,Morristown Municipal Airport,Morristown,United States,MMU,40.79940032958984,-74.41490173339844
6222,Napa County Airport,Napa,United States,APC,38.2132,-122.280998
6223,Brown Field Municipal Airport,San Diego,United States,SDM,32.572299957275,-116.98000335693
6226,Venice Municipal Airport,Venice,United States,VNC,27.071599960327,-82.440299987793
